"","p.name","p.id","p.owner","track.name","track.id","added.at","track.duration","track.popularity","track.dance","track.energy","track.key","track.loudness","track.speechiness","track.acousticness","track.instrumentalness","track.liveness","track.valence","track.tempo"
"275","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Natural Villain","5BWQV2vym2FfnWwivIJKSx","2016-02-02T15:14:41Z",137906,32,0.111,0.931,11,-6.504,0.13,0.0308,0.364,0.628,0.0552,93.574
"276","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Fast Eddie","59DbELPbVbMZbc94MS6Jge","2016-02-02T15:14:41Z",149593,31,0.288,0.948,7,-5.847,0.0635,0.0538,0.957,0.537,0.377,81.658
"277","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Out of Commission","5HurPQ68uOrqNdfeSRdNtn","2016-02-02T15:14:41Z",84696,29,0.171,0.871,11,-4.614,0.0638,0.137,0.00402,0.37,0.297,89.527
"278","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Stand in the Sand","6jxJy5dOjvSyA0jXdqUDf5","2016-02-02T15:14:41Z",136000,32,0.143,0.887,2,-7.055,0.0655,0.106,0.636,0.399,0.0561,138.975
"279","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Irene","7HWi6eKMgF1OBe9TU4ZYr5","2016-02-02T15:14:41Z",157625,46,0.49,0.876,1,-7.679,0.0873,0.109,0.00217,0.295,0.32,129.006
"280","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Boomers","6ZDd5mIY6ZqhWxu3Pw5Uij","2016-02-02T15:14:41Z",196687,33,0.0764,0.76,9,-6.939,0.0493,0.289,0.653,0.723,0.605,175.229
"281","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Ocean Blue","3yfvLOZGSLXrftW9W8Qx5K","2016-02-02T15:14:41Z",166014,30,0.0748,0.784,10,-5.231,0.044,0.0455,7.88e-05,0.157,0.349,175.832
"282","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Intro - Live from Spotify House Sxsw '16","78YzEJNPWmH7gAsbRnHBiP","2017-01-19T02:13:59Z",28205,0,0.605,0.342,8,-13.81,0.707,0.901,0,0.943,0.737,129.859
"283","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Stand in the Sand - Live from Spotify House Sxsw '16","1oBCL4e5Ln0AzA9zEeNVwv","2017-01-19T02:13:59Z",122419,25,0.175,0.95,2,-4.569,0.0837,0.00106,9.79e-05,0.349,0.463,171.864
"284","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Boomers - Live from Spotify House Sxsw '16","57zWdPXji94Vm14cljsRqK","2017-01-19T02:13:59Z",166473,26,0.123,0.951,2,-5.093,0.134,7.47e-05,0.21,0.96,0.517,213.705
"285","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","I Found a New Way - Live from Spotify House Sxsw '16","3n2tIpxc7sKLBfAg0nRIxe","2017-01-19T02:13:59Z",151229,27,0.253,0.911,2,-4.005,0.0504,0.00162,4.43e-05,0.96,0.491,165.711
"286","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Walk to the One You Love - Live from Spotify House Sxsw '16","5VRtHisZUWwCpFgaRcKURs","2017-01-19T02:13:59Z",201965,29,0.482,0.952,0,-5.522,0.0371,0.00729,0.0144,0.726,0.556,132.891
"287","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Butterfly - Live from Spotify House Sxsw '16","6KhRg7M4Srbt6HPh4nbyJr","2017-01-19T02:13:59Z",187178,25,0.348,0.918,8,-3.795,0.0559,0.000352,3.93e-06,0.971,0.357,132.307
"288","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Flavor - Live from Spotify House Sxsw '16","57JL78LoBPvKRDoLAp8mdY","2017-01-19T02:13:59Z",114688,23,0.325,0.955,4,-4.382,0.0802,0.000113,0.000898,0.907,0.733,146.728
"289","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Fade Away - Live from Spotify House Sxsw '16","78U1cg26n966m0BgVpjWbm","2017-01-19T02:13:59Z",118209,23,0.106,0.975,1,-4.448,0.0975,8.23e-06,0.513,0.972,0.238,192.42
"290","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Irene - Live from Spotify House Sxsw '16","0TGsYtGFXCfMY6oCobEyaT","2017-01-19T02:13:59Z",148083,23,0.417,0.847,9,-5.583,0.0522,0.000197,0.0186,0.142,0.398,144.798
"291","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Good Lovin' - Live from Spotify House Sxsw '16","0FzDdvvyBGhrnenQNh4LZd","2017-01-19T02:13:59Z",187614,24,0.424,0.91,4,-4.104,0.0451,0.00555,0,0.404,0.468,117.559
"292","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Telephone - Live from Spotify House Sxsw '16","5ZSHy5KgzmIcu8KnH5xLb5","2017-01-19T02:13:59Z",160926,23,0.189,0.889,4,-5.929,0.175,0.00104,0.00405,0.318,0.417,184.191
"293","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Natural Villain - Live from Spotify House Sxsw '16","1YzNZgym9RIi9iVaAO8EEO","2017-01-19T02:13:59Z",186043,22,0.25,0.843,9,-5.212,0.0495,0.00984,0.0391,0.381,0.523,86.717
"294","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Making Breakfast - Live from Spotify House Sxsw '16","7jqlJXR599eER0QGnkeeXo","2017-01-19T02:13:59Z",125107,27,0.395,0.95,4,-3.745,0.0721,0.057,4.5e-06,0.713,0.559,117.499
"295","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Strawberry Smoothie - Live from Spotify House Sxsw '16","4zAh0kuvIuZbzG9vb6v0PF","2017-01-19T02:13:59Z",250320,22,0.193,0.96,1,-4.73,0.105,0.000353,0.0239,0.737,0.307,152.866
"296","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Making Breakfast - Jim Eno Session","0aWb9KqBqhN8ivLMRw3LUx","2017-01-19T02:14:28Z",135082,21,0.552,0.762,11,-6.41,0.0456,0.204,0.000481,0.107,0.711,115.4
"297","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Strawberry Smoothie - Jim Eno Session","5Ei582U6FusOjiaKn8zcxN","2017-01-19T02:14:28Z",205269,15,0.178,0.932,11,-5.374,0.0711,1.04e-05,0.697,0.163,0.41,145.602
"298","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Boomers - Jim Eno Session","1nKGK87j6adMuig5RPlzBJ","2017-01-19T02:14:28Z",168277,16,0.104,0.911,9,-5.156,0.0728,0.000193,0.411,0.242,0.41,210.711
"299","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Butterfly - Live","7AOSO7sIY3ZnNz9T2OyexT","2017-04-11T01:33:05Z",211560,31,0.414,0.874,1,-5.69,0.0444,0.000558,0.0402,0.543,0.424,137.327
"300","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Flavor - Live","33BnlsqHV7ZFEaYBa4SqEt","2017-04-11T01:33:05Z",111186,29,0.265,0.874,4,-5.389,0.0326,0.000291,0.000692,0.432,0.893,143.336
"301","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Boomers - Live","7pAysgtNIyJd0culePk3T4","2017-04-11T01:33:05Z",194306,33,0.252,0.731,2,-6.394,0.0318,0.0147,0.0183,0.926,0.484,105.153
"302","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Stand in the Sand - Live","1oyJFC5ayiQBMNMooYBXrs","2017-04-11T01:33:05Z",126320,30,0.143,0.98,2,-5.806,0.0978,0.00133,0.0481,0.954,0.379,177.648
"303","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Holding Roses - Live","4R9a7OM4lyNz5CRqDev1OT","2017-04-11T01:33:05Z",153866,29,0.364,0.855,1,-6.872,0.0325,0.0295,1.5e-06,0.304,0.647,113.166
"304","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Telephone - Live","2hHQXWj4HYhI8sIWRe9DMx","2017-04-11T01:33:05Z",184866,28,0.168,0.816,4,-7.31,0.0567,0.0571,0.013,0.75,0.336,182.111
"305","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Getting Better - Live","0JkXxUOktuYNbF8UvGYZI2","2017-04-11T01:33:05Z",155453,30,0.289,0.894,7,-6.613,0.0383,0.00349,0.817,0.357,0.657,133.738
"306","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Walk to the One You Love - Live","67F6ePucr9nxszqzKpID5o","2017-04-11T01:33:05Z",201760,29,0.405,0.877,7,-5.586,0.035,0.0202,0.0578,0.828,0.746,135.846
"307","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Making Breakfast - Live","1Mj5H30z42vHwaZmocOxrr","2017-04-11T01:33:05Z",137053,29,0.375,0.803,11,-6.601,0.0346,0.0206,9.94e-06,0.411,0.734,117.485
"308","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Cold Lips - Live","2fny3OMqTRrZgITdq8eyeH","2017-04-11T01:33:05Z",212653,27,0.316,0.85,7,-5.613,0.0445,0.0461,0.000955,0.519,0.604,118.306
"309","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Keep It Together - Live","0tJH1jMgHSXDBxbJNPGBFB","2017-04-11T01:33:05Z",154133,27,0.31,0.851,7,-6.614,0.0681,0.0328,0.00115,0.639,0.263,122.638
"310","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Good Lovin' - Live","0dyCDDz51rzD9TXB2GvBVR","2017-04-11T01:33:05Z",188120,27,0.382,0.827,11,-6.995,0.0336,0.0683,9.13e-06,0.439,0.39,115.987
"311","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","My Boys - Live","3OfacD0OsAWhpcE82aJEKz","2017-04-11T01:33:05Z",181093,27,0.275,0.815,11,-7.145,0.0382,0.00695,0.742,0.528,0.54,105.747
"312","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Natural Villian - Live","5LyJfQ5ELAqnuOwZIRL11t","2017-04-11T01:33:05Z",197120,26,0.162,0.605,11,-9.317,0.0326,0.000734,0.909,0.499,0.381,78.67
"313","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Stain - Live","3bV2wTRRAik34bJ3zOublG","2017-04-11T01:33:05Z",272306,28,0.333,0.547,3,-9.386,0.0373,0.119,2.29e-05,0.503,0.454,107.73
"314","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Have You Ever? - Live","1Os9VpTmUoMVnIQk0rXMjp","2017-04-11T01:33:05Z",260360,28,0.233,0.829,2,-7.067,0.0487,0.06,7.31e-05,0.691,0.224,120.128
"315","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Wanted You - Live","1HzGt3s9BrNXwyUGVc8A0A","2017-04-11T01:33:05Z",209786,27,0.211,0.828,7,-8.207,0.043,0.102,0.012,0.895,0.646,166.87
"316","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","What up Dawg - Live","5sU93uyAxdFvUaBA0y9Fsp","2017-04-11T01:33:05Z",161133,26,0.242,0.856,9,-6.806,0.044,0.000943,0.404,0.396,0.394,112.545
"317","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Dead Flowers - Live","5tfXul71feocOKQ88U5vTw","2017-04-11T01:33:05Z",248306,35,0.173,0.834,2,-7.075,0.0512,0.0193,0.0043,0.745,0.492,162.275
"318","Twin Peaks Discography","6hkY3BSk1oxWsCmb8xKMMO","twinpeakschicago","Strawberry Smoothie - Live","28jPa2VVXfTjDFNXcfSz9Q","2017-04-11T01:33:05Z",281680,26,0.247,0.892,2,-5.971,0.0531,0.000296,0.666,0.875,0.443,79.203
"319","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","In Time","21SHzZ1qsXzJ5Socuuyo8w","2016-07-08T19:41:15Z",347493,43,0.852,0.536,10,-12.557,0.124,0.26,0.0413,0.139,0.9,95.791
"320","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","And It Stoned Me","3n5iUh2Z6P7cnWins22W0F","2016-07-08T19:43:24Z",272160,61,0.593,0.468,7,-11.165,0.0285,0.35,3.52e-05,0.0919,0.589,75.798
"321","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Salad Days","4keAoywVf4jxRvXU7ON0hV","2016-07-08T21:20:33Z",145893,68,0.43,0.771,5,-7.176,0.0375,0.0876,0.0239,0.121,0.758,201.001
"322","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Inspiration Information","3q8AgabNzK1mPJdI8egIcn","2016-07-08T19:42:13Z",252200,50,0.805,0.38,7,-16.387,0.0571,0.0143,0.00974,0.228,0.96,89.658
"323","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","King Harvest (Has Surely Come) - 2000 Digital Remaster","3GrLhTnxkqvG7sWszeCJy1","2016-07-08T19:42:55Z",219533,44,0.601,0.629,2,-9.75,0.0673,0.0827,0.0372,0.0573,0.743,100.171
"324","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","To Love Somebody - Remastered","7LZoKNMhsZ7qbP1lYGDva8","2016-07-08T19:45:08Z",158746,48,0.554,0.48,9,-10.925,0.0317,0.299,1.09e-05,0.165,0.633,91.311
"325","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Brighter! (feat. Karen Black)","0qf8eSKEUaIiEkEfisIkf1","2016-07-08T19:46:09Z",231106,0,0.637,0.442,9,-11.376,0.031,0.351,0.407,0.106,0.574,108.508
"326","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Yesterday’s On My Mind","7o7YhpkBH1aIXmdMo9utSN","2016-07-08T19:49:47Z",197800,31,0.722,0.721,2,-7.494,0.0328,0.0481,0.752,0.0978,0.743,124.05
"327","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Before We Begin","0zb5S00x0wtxOnsOc7nCLU","2016-07-08T20:32:01Z",202200,38,0.513,0.708,5,-6.702,0.0373,0.0326,2.08e-05,0.0975,0.562,110.865
"328","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Ballad Of Sir Frankie Crisp (Let It Roll)","2rqjQ9seqvnhwyyysPwtSr","2016-07-08T19:47:26Z",228373,2,0.438,0.58,11,-9.543,0.0279,0.0779,0.405,0.126,0.496,89.746
"329","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Long Distance Love","64lIUwQx1vwo4PIrS5jYb1","2016-07-08T19:44:13Z",163306,46,0.792,0.289,7,-11.851,0.058,0.64,0.00211,0.108,0.356,113.618
"330","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Take It Easy","2Dl2i1mCLy7orIGtIHgsmb","2016-07-08T19:43:53Z",235400,42,0.535,0.669,7,-8.711,0.0276,0.0471,0,0.195,0.399,138.264
"331","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","People Like Us - 2005 Remastered Version","32K2EvrZdypaqYmENi156A","2016-07-08T19:46:27Z",268093,30,0.575,0.737,7,-4.854,0.0302,0.231,1.76e-05,0.0769,0.792,120.193
"332","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Coming Up - Remastered 2011","1p2qCWx9dM74mPIv8Vnm2f","2016-07-08T19:49:28Z",231880,37,0.816,0.749,8,-7.198,0.0502,0.397,0.0956,0.0673,0.887,128.935
"333","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Don't Stand Another Chance","3eaJzhEGEM4tFoTJHLw9vH","2016-07-08T20:43:48Z",257306,17,0.815,0.798,0,-9.896,0.0428,0.0284,0.164,0.068,0.85,122.844
"334","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Looking For Clues","0uc0zqpy99nF71nnT6eW1R","2016-07-08T20:46:14Z",292333,30,0.853,0.596,9,-11.509,0.0707,0.325,0.106,0.0773,0.918,143.527
"335","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","What A Fool Believes","0ZjTS5zoXFR2w9QMRweDhs","2016-07-08T21:33:52Z",219573,66,0.646,0.623,8,-8.82,0.0337,0.274,0,0.086,0.979,120.651
"336","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Here Comes My Girl","685sEpLJe80Zzuxz3siOVT","2016-07-08T20:48:16Z",264453,43,0.576,0.745,4,-6.022,0.033,0.0631,0.184,0.203,0.394,104.704
"337","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Computer Love","677tTabxmQFZjoNlo2E6JW","2016-07-08T20:36:27Z",282480,53,0.668,0.698,7,-7.222,0.123,0.279,0,0.554,0.706,84.578
"338","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Higher Ground","0dMd4rilfd6gPbXaLpNYhu","2016-07-08T21:04:08Z",222600,53,0.723,0.85,8,-9.955,0.042,0.0627,0.00149,0.194,0.821,125.443
"339","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Tell Me Something Good","1OO2Fp9PsnaayiekeXuGJX","2016-07-08T19:50:45Z",278000,46,0.657,0.546,1,-9.738,0.269,0.616,0,0.226,0.777,73.131
"340","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Atomic Dog","4cgodXjv4TfrooNQxvlO4O","2016-07-08T21:42:28Z",287106,38,0.898,0.502,6,-11.06,0.244,0.151,2.01e-06,0.405,0.804,107.693
"341","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","You're Not Good Enough","3UNPA9XgUNAStNazmC67yF","2016-07-08T21:18:06Z",261360,17,0.74,0.798,0,-6.55,0.146,0.189,0.00128,0.305,0.574,119.964
"342","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Forgive Featuring Greta Kline","2QXHP2z99sXh4YmzjAaHz1","2016-07-08T21:21:23Z",166813,5,0.685,0.545,7,-5.765,0.0385,0.105,0.00356,0.0781,0.569,98.043
"343","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Arm Around You","0MX2LO6kS1Zst0xBAKrgBs","2016-07-08T21:31:09Z",392333,33,0.777,0.742,7,-9.882,0.0692,0.227,0.00581,0.0856,0.62,117.376
"344","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","New Track","1htfXBi6akI5IHPt6gBvdu","2016-07-08T21:28:31Z",498358,33,0.753,0.723,7,-7.312,0.0606,0.531,0.044,0.0795,0.962,129.323
"345","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Groovin'","5pUfKDrSfTd0flpwNBIBYo","2016-07-08T20:39:38Z",179106,30,0.579,0.397,5,-8.565,0.0367,0.407,0.832,0.099,0.766,169.486
"346","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","I'm The Man, That Will Find You","07ahbydCmD0CLoN2zIx8bR","2016-07-08T21:36:04Z",301693,46,0.457,0.316,7,-9.831,0.0403,0.622,0.00163,0.101,0.308,143.462
"347","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Florida","2ThHGTlfGw9uzQwgTFk2nK","2016-07-08T21:06:38Z",265266,51,0.644,0.4,5,-9.677,0.0293,0.185,0.131,0.0841,0.712,82.17
"348","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Green Onions","10OyTRSqnTtI2lu6Py6Nl2","2016-07-08T21:05:51Z",175186,25,0.814,0.525,10,-9.339,0.0328,0.829,0.842,0.101,0.88,135.036
"349","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","1612","39rHfrVqCX6A55GF7uOZSC","2016-07-08T21:40:27Z",199639,58,0.678,0.392,0,-11.328,0.274,0.177,0.0045,0.0839,0.721,171.274
"350","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","If Walls Could Talk","57uoaouwlueUYl2ZwulUU9","2016-07-08T19:47:03Z",195093,20,0.796,0.316,0,-15.238,0.0501,0.469,1.41e-05,0.119,0.774,128.584
"351","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","I Think I Knew","3xhVV8RHq1MOfzINAEasbP","2016-07-08T19:45:49Z",288600,32,0.493,0.377,0,-10.459,0.0295,0.192,0.125,0.224,0.303,73.791
"352","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Amelia","0sWXc2HP7INhTEkuUbxJGk","2016-07-08T21:08:17Z",361933,43,0.527,0.225,0,-10.378,0.0308,0.984,0.0254,0.0985,0.21,117.034
"353","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Tornado Traveler's Fear","3Fkx3mkOQtSRB4tJtvsIQh","2016-07-08T21:15:14Z",164000,5,0.574,0.625,8,-11.317,0.068,0.0897,0.000361,0.239,0.419,132.219
"354","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Lorelei","1Wq3OMypJUOCXcskNPpov2","2016-07-08T21:22:50Z",223266,29,0.377,0.679,0,-9.197,0.039,7.72e-05,0.116,0.247,0.408,91.001
"355","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Blue Lagoon","0FnwYDRltT4FJEKYkoI6vx","2016-07-08T21:55:16Z",428800,17,0.437,0.194,5,-19.507,0.0409,0.814,0.965,0.121,0.271,170.154
"356","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Rockin' Back Inside My Heart","7kOSSHSBmQ0Y0668lpUNV1","2016-07-08T19:51:31Z",349066,38,0.621,0.223,11,-17.397,0.0278,0.591,0.00212,0.0579,0.308,84.891
"357","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Gimme Shelter","6H3kDe7CGoWYBabAeVWGiD","2016-07-08T21:01:18Z",270773,69,0.63,0.616,1,-8.128,0.0309,0.463,0.0408,0.173,0.513,118.65
"358","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Awaiting On You All","47ZOXXxvdzBwog8cnA2Wv6","2016-07-08T20:59:13Z",168053,2,0.239,0.889,11,-6.406,0.0485,0.0352,0,0.141,0.883,180.478
"359","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Remember - 2010 - Remaster","4IJovoHQkKgwmH9SzAKcB8","2016-07-08T20:23:44Z",272960,40,0.812,0.663,2,-10.843,0.0334,0.0254,0.033,0.141,0.196,89.427
"360","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","You Take The Dark Out Of The Night","6Q0XjyGHQJ6JIm0J2W90db","2016-07-08T19:48:20Z",178226,16,0.572,0.49,9,-10.248,0.0315,0.411,0.251,0.153,0.855,77.699
"361","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Sleep Easy","69T7Oeh0Fz6C5u6mh0onDa","2016-07-08T21:35:21Z",259783,35,0.693,0.768,5,-6.687,0.0234,0.0331,0.802,0.14,0.901,105.051
"362","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Handle With Care","6h326kxYtieTzeWLiH30dz","2016-07-08T21:49:36Z",199586,34,0.674,0.757,7,-6.016,0.028,0.147,0,0.267,0.747,115.075
"363","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Right Down The Line","2Xb6wJYGi0QXwURw5WWvI5","2016-07-08T21:50:29Z",267773,57,0.783,0.322,0,-15.091,0.0343,0.213,0.00243,0.114,0.766,128.226
"364","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","You Don't Have To Cry - Remastered","0hroZQJfRxMVB5W7eOsJNj","2016-07-08T21:26:06Z",162693,45,0.559,0.377,7,-14.491,0.0515,0.524,0,0.0717,0.709,83.138
"365","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Light Upon the Lake","5vEL3EpvP50ynXJqLon8yv","2016-07-08T21:51:14Z",189453,54,0.48,0.142,1,-14.025,0.0257,0.971,0.582,0.104,0.146,97.794
"366","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Randy","3g2hYg5jCU1vkrYr9mLxEe","2016-07-08T21:57:28Z",189326,39,0.374,0.255,0,-14.757,0.0394,0.917,3.3e-05,0.657,0.149,111.451
"367","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","I Found A Reason - 2015 Remastered","3AFImoxgt7EmXHgpaGLbLt","2016-07-08T21:55:43Z",255680,42,0.424,0.289,5,-12.063,0.0271,0.0619,0.000444,0.104,0.347,77.941
"368","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Sleepless Nights","7MvVy9aSb2ND0Po9mAomTY","2016-07-08T21:50:18Z",143173,15,0.448,0.123,6,-16.943,0.0279,0.906,6.82e-06,0.107,0.119,78.764
"369","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Love Letters","1NfAoGvHC0XTRUWRU23W3z","2016-07-08T21:47:58Z",161506,18,0.558,0.17,10,-18.98,0.0333,0.83,0.495,0.119,0.322,123.373
"370","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Try Some, Buy Some - 2010 - Remaster","4bYpOfPbNe6J8X7ZzPNrA6","2016-07-08T20:13:42Z",252880,15,0.322,0.464,2,-10.453,0.0302,0.116,1.75e-06,0.18,0.236,121.417
"371","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Que Sera, Sera (Whatever Will Be, Will Be)","52Xfwd81ZsBMDTW2S2X3zz","2016-07-08T19:53:17Z",322200,44,0.601,0.238,4,-15.469,0.0432,0.788,2.65e-05,0.119,0.303,124.047
"372","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Autobahn - 2009 Remastered Version","31uidLEHAcF8Cw1cX1VCS8","2016-07-08T21:01:56Z",1367093,46,0.333,0.497,2,-15.606,0.0366,0.105,0.872,0.129,0.114,81.681
"373","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","Long, Long, Long - Remastered","40d2EcaOOCUjDzzo2YvUWn","2016-07-08T21:58:56Z",186306,48,0.349,0.129,5,-15.883,0.0294,0.539,0.405,0.192,0.135,104.837
"374","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","East River Dawn","0lEISFb96KBkDVIASoxvTK","2016-11-13T07:15:14Z",856826,17,0.141,0.18,8,-17.953,0.0354,0.954,0.928,0.096,0.0495,71.09
"375","music to drive cars to","59ROuMw7NqXGP63E4aecWZ","sam3vian","A Rainbow In Curved Air - Instrumental","0aGvcIUEdMq9PelZIGJOBU","2016-11-13T07:15:28Z",1119333,32,0.197,0.422,2,-17.453,0.0505,0.672,0.58,0.128,0.133,172.806
